date,Borough,week day,Month,TMAX,TMIN,holiday,Year,Total
2/10/2014,STATEN ISLAND,Monday,February,29,21,No Holiday,A2014,12
2/11/2014,BRONX,Tuesday,February,26,16,No Holiday,A2014,33
2/11/2014,MANHATTAN,Tuesday,February,26,16,No Holiday,A2014,24
2/11/2014,STATEN ISLAND,Tuesday,February,26,16,No Holiday,A2014,10
2/12/2014,BRONX,Wednesday,February,25,13,No Holiday,A2014,29
2/12/2014,MANHATTAN,Wednesday,February,25,13,No Holiday,A2014,33
2/12/2014,STATEN ISLAND,Wednesday,February,25,13,No Holiday,A2014,12
2/13/2014,BRONX,Thursday,February,36,24,No Holiday,A2014,26
2/13/2014,MANHATTAN,Thursday,February,36,24,No Holiday,A2014,19
2/13/2014,STATEN ISLAND,Thursday,February,36,24,No Holiday,A2014,7
2/14/2014,BRONX,Friday,February,40,31,No Holiday,A2014,17
2/14/2014,MANHATTAN,Friday,February,40,31,No Holiday,A2014,26
2/14/2014,STATEN ISLAND,Friday,February,40,31,No Holiday,A2014,10
2/15/2014,BRONX,Saturday,February,37,27,No Holiday,A2014,34
2/15/2014,MANHATTAN,Saturday,February,37,27,No Holiday,A2014,30
2/15/2014,STATEN ISLAND,Saturday,February,37,27,No Holiday,A2014,13
2/16/2014,BRONX,Sunday,February,30,21,No Holiday,A2014,31
2/16/2014,MANHATTAN,Sunday,February,30,21,No Holiday,A2014,20
2/16/2014,STATEN ISLAND,Sunday,February,30,21,No Holiday,A2014,9
2/17/2014,BRONX,Monday,February,32,18,holiday,A2014,23
2/17/2014,MANHATTAN,Monday,February,32,18,holiday,A2014,26
2/17/2014,STATEN ISLAND,Monday,February,32,18,holiday,A2014,6
2/18/2014,BRONX,Tuesday,February,39,26,No Holiday,A2014,40
2/18/2014,MANHATTAN,Tuesday,February,39,26,No Holiday,A2014,13
2/18/2014,STATEN ISLAND,Tuesday,February,39,26,No Holiday,A2014,6
2/19/2014,BRONX,Wednesday,February,45,34,No Holiday,A2014,24
2/19/2014,MANHATTAN,Wednesday,February,45,34,No Holiday,A2014,23
2/19/2014,STATEN ISLAND,Wednesday,February,45,34,No Holiday,A2014,11
2/20/2014,BRONX,Thursday,February,51,37,No Holiday,A2014,30
2/20/2014,MANHATTAN,Thursday,February,51,37,No Holiday,A2014,20
2/20/2014,STATEN ISLAND,Thursday,February,51,37,No Holiday,A2014,10
2/21/2014,BRONX,Friday,February,49,36,No Holiday,A2014,39
2/21/2014,MANHATTAN,Friday,February,49,36,No Holiday,A2014,19
2/21/2014,STATEN ISLAND,Friday,February,49,36,No Holiday,A2014,10
2/22/2014,BRONX,Saturday,February,54,40,No Holiday,A2014,39
2/22/2014,MANHATTAN,Saturday,February,54,40,No Holiday,A2014,23
2/22/2014,STATEN ISLAND,Saturday,February,54,40,No Holiday,A2014,13
2/23/2014,BRONX,Sunday,February,54,43,No Holiday,A2014,41
2/23/2014,MANHATTAN,Sunday,February,54,43,No Holiday,A2014,19
2/23/2014,STATEN ISLAND,Sunday,February,54,43,No Holiday,A2014,17
2/24/2014,BRONX,Monday,February,44,27,No Holiday,A2014,41
2/24/2014,MANHATTAN,Monday,February,44,27,No Holiday,A2014,28
2/24/2014,STATEN ISLAND,Monday,February,44,27,No Holiday,A2014,18
2/25/2014,BRONX,Tuesday,February,33,24,No Holiday,A2014,23
2/25/2014,MANHATTAN,Tuesday,February,33,24,No Holiday,A2014,22
2/25/2014,STATEN ISLAND,Tuesday,February,33,24,No Holiday,A2014,17
2/26/2014,BRONX,Wednesday,February,31,20,No Holiday,A2014,43
2/26/2014,MANHATTAN,Wednesday,February,31,20,No Holiday,A2014,20
2/26/2014,STATEN ISLAND,Wednesday,February,31,20,No Holiday,A2014,14
2/27/2014,BRONX,Thursday,February,34,14,No Holiday,A2014,36
2/27/2014,MANHATTAN,Thursday,February,34,14,No Holiday,A2014,21
2/27/2014,STATEN ISLAND,Thursday,February,34,14,No Holiday,A2014,13
2/28/2014,BRONX,Friday,February,24,9,No Holiday,A2014,34
2/28/2014,MANHATTAN,Friday,February,24,9,No Holiday,A2014,27
2/28/2014,STATEN ISLAND,Friday,February,24,9,No Holiday,A2014,4
3/1/2014,BRONX,Saturday,March,37,20,No Holiday,A2014,52
3/1/2014,MANHATTAN,Saturday,March,37,20,No Holiday,A2014,32
3/1/2014,STATEN ISLAND,Saturday,March,37,20,No Holiday,A2014,15
3/2/2014,BRONX,Sunday,March,40,32,No Holiday,A2014,44
3/2/2014,MANHATTAN,Sunday,March,40,32,No Holiday,A2014,22
3/2/2014,STATEN ISLAND,Sunday,March,40,32,No Holiday,A2014,15
3/3/2014,BRONX,Monday,March,32,17,No Holiday,A2014,32
3/3/2014,MANHATTAN,Monday,March,32,17,No Holiday,A2014,20
3/3/2014,STATEN ISLAND,Monday,March,32,17,No Holiday,A2014,8
3/4/2014,BRONX,Tuesday,March,29,13,No Holiday,A2014,29
3/4/2014,MANHATTAN,Tuesday,March,29,13,No Holiday,A2014,20
3/4/2014,STATEN ISLAND,Tuesday,March,29,13,No Holiday,A2014,13
3/5/2014,BRONX,Wednesday,March,39,26,No Holiday,A2014,33
3/5/2014,MANHATTAN,Wednesday,March,39,26,No Holiday,A2014,20
3/5/2014,STATEN ISLAND,Wednesday,March,39,26,No Holiday,A2014,4
3/6/2014,BRONX,Thursday,March,31,16,No Holiday,A2014,24
3/6/2014,MANHATTAN,Thursday,March,31,16,No Holiday,A2014,21
3/6/2014,STATEN ISLAND,Thursday,March,31,16,No Holiday,A2014,7
3/7/2014,BRONX,Friday,March,37,26,No Holiday,A2014,44
3/7/2014,MANHATTAN,Friday,March,37,26,No Holiday,A2014,34
3/7/2014,STATEN ISLAND,Friday,March,37,26,No Holiday,A2014,17
3/8/2014,BRONX,Saturday,March,57,35,No Holiday,A2014,33
3/8/2014,MANHATTAN,Saturday,March,57,35,No Holiday,A2014,19
3/8/2014,STATEN ISLAND,Saturday,March,57,35,No Holiday,A2014,3
3/9/2014,BRONX,Sunday,March,44,36,No Holiday,A2014,41
3/9/2014,MANHATTAN,Sunday,March,44,36,No Holiday,A2014,15
3/9/2014,STATEN ISLAND,Sunday,March,44,36,No Holiday,A2014,11
3/10/2014,BRONX,Monday,March,51,36,No Holiday,A2014,28
3/10/2014,MANHATTAN,Monday,March,51,36,No Holiday,A2014,15
3/10/2014,STATEN ISLAND,Monday,March,51,36,No Holiday,A2014,10
3/11/2014,BRONX,Tuesday,March,66,45,No Holiday,A2014,34
3/11/2014,MANHATTAN,Tuesday,March,66,45,No Holiday,A2014,26
3/11/2014,STATEN ISLAND,Tuesday,March,66,45,No Holiday,A2014,6
3/12/2014,BRONX,Wednesday,March,56,32,No Holiday,A2014,43
3/12/2014,MANHATTAN,Wednesday,March,56,32,No Holiday,A2014,31
3/12/2014,STATEN ISLAND,Wednesday,March,56,32,No Holiday,A2014,14
3/13/2014,BRONX,Thursday,March,32,18,No Holiday,A2014,32
3/13/2014,MANHATTAN,Thursday,March,32,18,No Holiday,A2014,16
3/13/2014,STATEN ISLAND,Thursday,March,32,18,No Holiday,A2014,13
3/14/2014,BRONX,Friday,March,46,22,No Holiday,A2014,35
3/14/2014,MANHATTAN,Friday,March,46,22,No Holiday,A2014,17
3/14/2014,STATEN ISLAND,Friday,March,46,22,No Holiday,A2014,13
3/15/2014,BRONX,Saturday,March,58,42,No Holiday,A2014,41
3/15/2014,MANHATTAN,Saturday,March,58,42,No Holiday,A2014,23
3/15/2014,STATEN ISLAND,Saturday,March,58,42,No Holiday,A2014,13
3/16/2014,BRONX,Sunday,March,42,30,No Holiday,A2014,38
3/16/2014,MANHATTAN,Sunday,March,42,30,No Holiday,A2014,14
3/16/2014,STATEN ISLAND,Sunday,March,42,30,No Holiday,A2014,16
3/17/2014,BRONX,Monday,March,35,23,No Holiday,A2014,46
3/17/2014,MANHATTAN,Monday,March,35,23,No Holiday,A2014,19
3/17/2014,STATEN ISLAND,Monday,March,35,23,No Holiday,A2014,13
3/18/2014,BRONX,Tuesday,March,43,28,No Holiday,A2014,34
3/18/2014,MANHATTAN,Tuesday,March,43,28,No Holiday,A2014,25
3/18/2014,STATEN ISLAND,Tuesday,March,43,28,No Holiday,A2014,12
3/19/2014,BRONX,Wednesday,March,46,32,No Holiday,A2014,36
3/19/2014,MANHATTAN,Wednesday,March,46,32,No Holiday,A2014,18
3/19/2014,STATEN ISLAND,Wednesday,March,46,32,No Holiday,A2014,7
3/20/2014,BRONX,Thursday,March,54,40,No Holiday,A2014,37
3/20/2014,MANHATTAN,Thursday,March,54,40,No Holiday,A2014,25
3/20/2014,STATEN ISLAND,Thursday,March,54,40,No Holiday,A2014,14
3/21/2014,BRONX,Friday,March,51,39,No Holiday,A2014,38
3/21/2014,MANHATTAN,Friday,March,51,39,No Holiday,A2014,19
3/21/2014,STATEN ISLAND,Friday,March,51,39,No Holiday,A2014,13
3/22/2014,BRONX,Saturday,March,63,41,No Holiday,A2014,46
3/22/2014,MANHATTAN,Saturday,March,63,41,No Holiday,A2014,39
3/22/2014,STATEN ISLAND,Saturday,March,63,41,No Holiday,A2014,13
3/23/2014,BRONX,Sunday,March,42,27,No Holiday,A2014,35
3/23/2014,MANHATTAN,Sunday,March,42,27,No Holiday,A2014,20
3/23/2014,STATEN ISLAND,Sunday,March,42,27,No Holiday,A2014,6
3/24/2014,BRONX,Monday,March,35,21,No Holiday,A2014,41
3/24/2014,MANHATTAN,Monday,March,35,21,No Holiday,A2014,25
3/24/2014,STATEN ISLAND,Monday,March,35,21,No Holiday,A2014,9
3/25/2014,BRONX,Tuesday,March,39,26,No Holiday,A2014,39
3/25/2014,MANHATTAN,Tuesday,March,39,26,No Holiday,A2014,18
3/25/2014,STATEN ISLAND,Tuesday,March,39,26,No Holiday,A2014,12
3/26/2014,BRONX,Wednesday,March,36,24,No Holiday,A2014,39
3/26/2014,MANHATTAN,Wednesday,March,36,24,No Holiday,A2014,19
3/26/2014,STATEN ISLAND,Wednesday,March,36,24,No Holiday,A2014,11
3/27/2014,BRONX,Thursday,March,44,22,No Holiday,A2014,20
3/27/2014,MANHATTAN,Thursday,March,44,22,No Holiday,A2014,22
3/27/2014,STATEN ISLAND,Thursday,March,44,22,No Holiday,A2014,9
3/28/2014,BRONX,Friday,March,62,37,No Holiday,A2014,42
3/28/2014,MANHATTAN,Friday,March,62,37,No Holiday,A2014,24
3/28/2014,STATEN ISLAND,Friday,March,62,37,No Holiday,A2014,15
3/29/2014,BRONX,Saturday,March,59,43,No Holiday,A2014,29
3/29/2014,MANHATTAN,Saturday,March,59,43,No Holiday,A2014,15
3/29/2014,STATEN ISLAND,Saturday,March,59,43,No Holiday,A2014,10
3/30/2014,BRONX,Sunday,March,49,39,No Holiday,A2014,36
3/30/2014,MANHATTAN,Sunday,March,49,39,No Holiday,A2014,20
3/30/2014,STATEN ISLAND,Sunday,March,49,39,No Holiday,A2014,13
3/31/2014,BRONX,Monday,March,56,36,No Holiday,A2014,48
3/31/2014,MANHATTAN,Monday,March,56,36,No Holiday,A2014,23
3/31/2014,STATEN ISLAND,Monday,March,56,36,No Holiday,A2014,6
4/1/2014,BRONX,Tuesday,April,60,39,No Holiday,A2014,63
4/1/2014,MANHATTAN,Tuesday,April,60,39,No Holiday,A2014,21
4/1/2014,STATEN ISLAND,Tuesday,April,60,39,No Holiday,A2014,14
4/2/2014,BRONX,Wednesday,April,54,42,No Holiday,A2014,43
4/2/2014,MANHATTAN,Wednesday,April,54,42,No Holiday,A2014,24
4/2/2014,STATEN ISLAND,Wednesday,April,54,42,No Holiday,A2014,13
4/3/2014,BRONX,Thursday,April,67,46,No Holiday,A2014,35
4/3/2014,MANHATTAN,Thursday,April,67,46,No Holiday,A2014,21
4/3/2014,STATEN ISLAND,Thursday,April,67,46,No Holiday,A2014,15
4/4/2014,BRONX,Friday,April,47,40,No Holiday,A2014,34
4/4/2014,MANHATTAN,Friday,April,47,40,No Holiday,A2014,25
4/4/2014,STATEN ISLAND,Friday,April,47,40,No Holiday,A2014,9
4/5/2014,BRONX,Saturday,April,54,40,No Holiday,A2014,31
4/5/2014,MANHATTAN,Saturday,April,54,40,No Holiday,A2014,14
4/5/2014,STATEN ISLAND,Saturday,April,54,40,No Holiday,A2014,10
4/6/2014,BRONX,Sunday,April,61,36,No Holiday,A2014,32
4/6/2014,MANHATTAN,Sunday,April,61,36,No Holiday,A2014,22
4/6/2014,STATEN ISLAND,Sunday,April,61,36,No Holiday,A2014,4
4/7/2014,BRONX,Monday,April,53,43,No Holiday,A2014,24
4/7/2014,MANHATTAN,Monday,April,53,43,No Holiday,A2014,26
4/7/2014,STATEN ISLAND,Monday,April,53,43,No Holiday,A2014,11
4/8/2014,BRONX,Tuesday,April,64,46,No Holiday,A2014,24
4/8/2014,MANHATTAN,Tuesday,April,64,46,No Holiday,A2014,26
4/8/2014,STATEN ISLAND,Tuesday,April,64,46,No Holiday,A2014,12
4/9/2014,BRONX,Wednesday,April,61,45,No Holiday,A2014,28
4/9/2014,MANHATTAN,Wednesday,April,61,45,No Holiday,A2014,24
4/9/2014,STATEN ISLAND,Wednesday,April,61,45,No Holiday,A2014,12
4/10/2014,BRONX,Thursday,April,58,42,No Holiday,A2014,42
4/10/2014,MANHATTAN,Thursday,April,58,42,No Holiday,A2014,20
4/10/2014,STATEN ISLAND,Thursday,April,58,42,No Holiday,A2014,12
4/11/2014,BRONX,Friday,April,75,56,No Holiday,A2014,32
4/11/2014,MANHATTAN,Friday,April,75,56,No Holiday,A2014,27
4/11/2014,STATEN ISLAND,Friday,April,75,56,No Holiday,A2014,12
4/12/2014,BRONX,Saturday,April,73,50,No Holiday,A2014,45
4/12/2014,MANHATTAN,Saturday,April,73,50,No Holiday,A2014,20
4/12/2014,STATEN ISLAND,Saturday,April,73,50,No Holiday,A2014,13
4/13/2014,BRONX,Sunday,April,77,54,No Holiday,A2014,46
4/13/2014,MANHATTAN,Sunday,April,77,54,No Holiday,A2014,18
4/13/2014,STATEN ISLAND,Sunday,April,77,54,No Holiday,A2014,13
4/14/2014,BRONX,Monday,April,75,59,No Holiday,A2014,41
4/14/2014,MANHATTAN,Monday,April,75,59,No Holiday,A2014,27
4/14/2014,STATEN ISLAND,Monday,April,75,59,No Holiday,A2014,14
4/15/2014,BRONX,Tuesday,April,63,33,No Holiday,A2014,47
4/15/2014,MANHATTAN,Tuesday,April,63,33,No Holiday,A2014,19
4/15/2014,STATEN ISLAND,Tuesday,April,63,33,No Holiday,A2014,8
4/16/2014,BRONX,Wednesday,April,49,31,No Holiday,A2014,34
4/16/2014,MANHATTAN,Wednesday,April,49,31,No Holiday,A2014,17
4/16/2014,STATEN ISLAND,Wednesday,April,49,31,No Holiday,A2014,5
4/17/2014,BRONX,Thursday,April,48,36,No Holiday,A2014,32
4/17/2014,MANHATTAN,Thursday,April,48,36,No Holiday,A2014,20
4/17/2014,STATEN ISLAND,Thursday,April,48,36,No Holiday,A2014,9
4/18/2014,BRONX,Friday,April,49,35,No Holiday,A2014,42
4/18/2014,MANHATTAN,Friday,April,49,35,No Holiday,A2014,17
4/18/2014,STATEN ISLAND,Friday,April,49,35,No Holiday,A2014,18
4/19/2014,BRONX,Saturday,April,68,41,No Holiday,A2014,43
4/19/2014,MANHATTAN,Saturday,April,68,41,No Holiday,A2014,21
4/19/2014,STATEN ISLAND,Saturday,April,68,41,No Holiday,A2014,9
4/20/2014,BRONX,Sunday,April,60,45,No Holiday,A2014,36
4/20/2014,MANHATTAN,Sunday,April,60,45,No Holiday,A2014,20
4/20/2014,STATEN ISLAND,Sunday,April,60,45,No Holiday,A2014,12
4/21/2014,BRONX,Monday,April,67,41,No Holiday,A2014,37
4/21/2014,MANHATTAN,Monday,April,67,41,No Holiday,A2014,23
4/21/2014,STATEN ISLAND,Monday,April,67,41,No Holiday,A2014,16
4/22/2014,BRONX,Tuesday,April,71,51,No Holiday,A2014,37
4/22/2014,MANHATTAN,Tuesday,April,71,51,No Holiday,A2014,21
4/22/2014,STATEN ISLAND,Tuesday,April,71,51,No Holiday,A2014,10
4/23/2014,BRONX,Wednesday,April,61,44,No Holiday,A2014,48
4/23/2014,MANHATTAN,Wednesday,April,61,44,No Holiday,A2014,19
4/23/2014,STATEN ISLAND,Wednesday,April,61,44,No Holiday,A2014,13
4/24/2014,BRONX,Thursday,April,62,42,No Holiday,A2014,28
4/24/2014,MANHATTAN,Thursday,April,62,42,No Holiday,A2014,20
4/24/2014,STATEN ISLAND,Thursday,April,62,42,No Holiday,A2014,10
4/25/2014,BRONX,Friday,April,63,44,No Holiday,A2014,43
4/25/2014,MANHATTAN,Friday,April,63,44,No Holiday,A2014,26
4/25/2014,STATEN ISLAND,Friday,April,63,44,No Holiday,A2014,14
4/26/2014,BRONX,Saturday,April,67,46,No Holiday,A2014,41
4/26/2014,MANHATTAN,Saturday,April,67,46,No Holiday,A2014,24
4/26/2014,STATEN ISLAND,Saturday,April,67,46,No Holiday,A2014,18
4/27/2014,BRONX,Sunday,April,59,47,No Holiday,A2014,48
4/27/2014,MANHATTAN,Sunday,April,59,47,No Holiday,A2014,16
4/27/2014,STATEN ISLAND,Sunday,April,59,47,No Holiday,A2014,13
4/28/2014,BRONX,Monday,April,67,45,No Holiday,A2014,33
4/28/2014,MANHATTAN,Monday,April,67,45,No Holiday,A2014,16
4/28/2014,STATEN ISLAND,Monday,April,67,45,No Holiday,A2014,11
4/29/2014,BRONX,Tuesday,April,52,43,No Holiday,A2014,38
4/29/2014,MANHATTAN,Tuesday,April,52,43,No Holiday,A2014,22
4/29/2014,STATEN ISLAND,Tuesday,April,52,43,No Holiday,A2014,12
4/30/2014,BRONX,Wednesday,April,52,41,No Holiday,A2014,28
4/30/2014,MANHATTAN,Wednesday,April,52,41,No Holiday,A2014,17
4/30/2014,STATEN ISLAND,Wednesday,April,52,41,No Holiday,A2014,11
5/1/2014,BRONX,Thursday,May,78,51,No Holiday,A2014,48
5/1/2014,MANHATTAN,Thursday,May,78,51,No Holiday,A2014,27
5/1/2014,STATEN ISLAND,Thursday,May,78,51,No Holiday,A2014,13
5/2/2014,BRONX,Friday,May,70,56,No Holiday,A2014,40
5/2/2014,MANHATTAN,Friday,May,70,56,No Holiday,A2014,18
5/2/2014,STATEN ISLAND,Friday,May,70,56,No Holiday,A2014,11
5/3/2014,BRONX,Saturday,May,71,54,No Holiday,A2014,38
5/3/2014,MANHATTAN,Saturday,May,71,54,No Holiday,A2014,19
5/3/2014,STATEN ISLAND,Saturday,May,71,54,No Holiday,A2014,10
5/4/2014,BRONX,Sunday,May,65,54,No Holiday,A2014,53
5/4/2014,MANHATTAN,Sunday,May,65,54,No Holiday,A2014,28
5/4/2014,STATEN ISLAND,Sunday,May,65,54,No Holiday,A2014,15
5/5/2014,BRONX,Monday,May,70,50,No Holiday,A2014,43
5/5/2014,MANHATTAN,Monday,May,70,50,No Holiday,A2014,22
5/5/2014,STATEN ISLAND,Monday,May,70,50,No Holiday,A2014,11
5/6/2014,BRONX,Tuesday,May,71,52,No Holiday,A2014,42
5/6/2014,MANHATTAN,Tuesday,May,71,52,No Holiday,A2014,25
5/6/2014,STATEN ISLAND,Tuesday,May,71,52,No Holiday,A2014,5
5/7/2014,BRONX,Wednesday,May,69,50,No Holiday,A2014,34
5/7/2014,MANHATTAN,Wednesday,May,69,50,No Holiday,A2014,19
5/7/2014,STATEN ISLAND,Wednesday,May,69,50,No Holiday,A2014,12
5/8/2014,BRONX,Thursday,May,59,53,No Holiday,A2014,43
5/8/2014,MANHATTAN,Thursday,May,59,53,No Holiday,A2014,26
5/8/2014,STATEN ISLAND,Thursday,May,59,53,No Holiday,A2014,11
5/9/2014,BRONX,Friday,May,63,55,No Holiday,A2014,32
5/9/2014,MANHATTAN,Friday,May,63,55,No Holiday,A2014,17
5/9/2014,STATEN ISLAND,Friday,May,63,55,No Holiday,A2014,11
5/10/2014,BRONX,Saturday,May,83,57,No Holiday,A2014,28
5/10/2014,MANHATTAN,Saturday,May,83,57,No Holiday,A2014,23
5/10/2014,STATEN ISLAND,Saturday,May,83,57,No Holiday,A2014,9
5/11/2014,BRONX,Sunday,May,82,60,No Holiday,A2014,52
5/11/2014,MANHATTAN,Sunday,May,82,60,No Holiday,A2014,24
5/11/2014,STATEN ISLAND,Sunday,May,82,60,No Holiday,A2014,10
5/12/2014,BRONX,Monday,May,85,64,No Holiday,A2014,46
5/12/2014,MANHATTAN,Monday,May,85,64,No Holiday,A2014,21
5/12/2014,STATEN ISLAND,Monday,May,85,64,No Holiday,A2014,15
5/13/2014,BRONX,Tuesday,May,73,53,No Holiday,A2014,33
5/13/2014,MANHATTAN,Tuesday,May,73,53,No Holiday,A2014,27
5/13/2014,STATEN ISLAND,Tuesday,May,73,53,No Holiday,A2014,12
5/14/2014,BRONX,Wednesday,May,71,52,No Holiday,A2014,54
5/14/2014,MANHATTAN,Wednesday,May,71,52,No Holiday,A2014,34
5/14/2014,STATEN ISLAND,Wednesday,May,71,52,No Holiday,A2014,11
5/15/2014,BRONX,Thursday,May,71,58,No Holiday,A2014,43
5/15/2014,MANHATTAN,Thursday,May,71,58,No Holiday,A2014,26
5/15/2014,STATEN ISLAND,Thursday,May,71,58,No Holiday,A2014,8
5/16/2014,BRONX,Friday,May,68,58,No Holiday,A2014,33
5/16/2014,MANHATTAN,Friday,May,68,58,No Holiday,A2014,20
5/16/2014,STATEN ISLAND,Friday,May,68,58,No Holiday,A2014,12
5/17/2014,BRONX,Saturday,May,70,53,No Holiday,A2014,43
5/17/2014,MANHATTAN,Saturday,May,70,53,No Holiday,A2014,19
5/17/2014,STATEN ISLAND,Saturday,May,70,53,No Holiday,A2014,10
5/18/2014,BRONX,Sunday,May,67,51,No Holiday,A2014,36
5/18/2014,MANHATTAN,Sunday,May,67,51,No Holiday,A2014,27
5/18/2014,STATEN ISLAND,Sunday,May,67,51,No Holiday,A2014,11
5/19/2014,BRONX,Monday,May,72,49,No Holiday,A2014,41
5/19/2014,MANHATTAN,Monday,May,72,49,No Holiday,A2014,25
5/19/2014,STATEN ISLAND,Monday,May,72,49,No Holiday,A2014,20
5/20/2014,BRONX,Tuesday,May,78,53,No Holiday,A2014,42
5/20/2014,MANHATTAN,Tuesday,May,78,53,No Holiday,A2014,30
5/20/2014,STATEN ISLAND,Tuesday,May,78,53,No Holiday,A2014,11
5/21/2014,BRONX,Wednesday,May,74,63,No Holiday,A2014,34
5/21/2014,MANHATTAN,Wednesday,May,74,63,No Holiday,A2014,29
5/21/2014,STATEN ISLAND,Wednesday,May,74,63,No Holiday,A2014,9
5/22/2014,BRONX,Thursday,May,67,59,No Holiday,A2014,39
5/22/2014,MANHATTAN,Thursday,May,67,59,No Holiday,A2014,18
5/22/2014,STATEN ISLAND,Thursday,May,67,59,No Holiday,A2014,11
5/23/2014,BRONX,Friday,May,71,56,No Holiday,A2014,51
5/23/2014,MANHATTAN,Friday,May,71,56,No Holiday,A2014,24
5/23/2014,STATEN ISLAND,Friday,May,71,56,No Holiday,A2014,12
5/24/2014,BRONX,Saturday,May,70,57,No Holiday,A2014,33
5/24/2014,MANHATTAN,Saturday,May,70,57,No Holiday,A2014,20
5/24/2014,STATEN ISLAND,Saturday,May,70,57,No Holiday,A2014,12
5/25/2014,BRONX,Sunday,May,80,55,No Holiday,A2014,23
5/25/2014,MANHATTAN,Sunday,May,80,55,No Holiday,A2014,23
5/25/2014,STATEN ISLAND,Sunday,May,80,55,No Holiday,A2014,17
5/26/2014,BRONX,Monday,May,86,66,holiday,A2014,38
5/26/2014,MANHATTAN,Monday,May,86,66,holiday,A2014,19
5/26/2014,STATEN ISLAND,Monday,May,86,66,holiday,A2014,18
5/27/2014,BRONX,Tuesday,May,86,64,No Holiday,A2014,50
5/27/2014,MANHATTAN,Tuesday,May,86,64,No Holiday,A2014,30
5/27/2014,STATEN ISLAND,Tuesday,May,86,64,No Holiday,A2014,11
5/28/2014,BRONX,Wednesday,May,64,54,No Holiday,A2014,37
5/28/2014,MANHATTAN,Wednesday,May,64,54,No Holiday,A2014,24
5/28/2014,STATEN ISLAND,Wednesday,May,64,54,No Holiday,A2014,14
5/29/2014,BRONX,Thursday,May,66,51,No Holiday,A2014,47
5/29/2014,MANHATTAN,Thursday,May,66,51,No Holiday,A2014,24
5/29/2014,STATEN ISLAND,Thursday,May,66,51,No Holiday,A2014,20
5/30/2014,BRONX,Friday,May,75,55,No Holiday,A2014,38
5/30/2014,MANHATTAN,Friday,May,75,55,No Holiday,A2014,20
5/30/2014,STATEN ISLAND,Friday,May,75,55,No Holiday,A2014,8
5/31/2014,BRONX,Saturday,May,73,57,No Holiday,A2014,40
5/31/2014,MANHATTAN,Saturday,May,73,57,No Holiday,A2014,19
5/31/2014,STATEN ISLAND,Saturday,May,73,57,No Holiday,A2014,16
6/1/2014,BRONX,Sunday,June,77,55,No Holiday,A2014,40
6/1/2014,MANHATTAN,Sunday,June,77,55,No Holiday,A2014,17
6/1/2014,STATEN ISLAND,Sunday,June,77,55,No Holiday,A2014,12
6/2/2014,BRONX,Monday,June,80,59,No Holiday,A2014,49
6/2/2014,MANHATTAN,Monday,June,80,59,No Holiday,A2014,29
6/2/2014,STATEN ISLAND,Monday,June,80,59,No Holiday,A2014,9
6/3/2014,BRONX,Tuesday,June,87,65,No Holiday,A2014,33
6/3/2014,MANHATTAN,Tuesday,June,87,65,No Holiday,A2014,22
6/3/2014,STATEN ISLAND,Tuesday,June,87,65,No Holiday,A2014,13
6/4/2014,BRONX,Wednesday,June,82,63,No Holiday,A2014,52
6/4/2014,MANHATTAN,Wednesday,June,82,63,No Holiday,A2014,25
6/4/2014,STATEN ISLAND,Wednesday,June,82,63,No Holiday,A2014,11
6/5/2014,BRONX,Thursday,June,76,61,No Holiday,A2014,45
6/5/2014,MANHATTAN,Thursday,June,76,61,No Holiday,A2014,19
6/5/2014,STATEN ISLAND,Thursday,June,76,61,No Holiday,A2014,12
6/6/2014,BRONX,Friday,June,76,61,No Holiday,A2014,43
6/6/2014,MANHATTAN,Friday,June,76,61,No Holiday,A2014,21
6/6/2014,STATEN ISLAND,Friday,June,76,61,No Holiday,A2014,9
6/7/2014,BRONX,Saturday,June,82,60,No Holiday,A2014,37
6/7/2014,MANHATTAN,Saturday,June,82,60,No Holiday,A2014,24
6/7/2014,STATEN ISLAND,Saturday,June,82,60,No Holiday,A2014,13
6/8/2014,BRONX,Sunday,June,86,66,No Holiday,A2014,50
