date,week day,Month,TMAX,TMIN,holiday
9/14/2016,Wednesday,September,91,67,No Holiday
9/15/2016,Thursday,September,74,61,No Holiday
9/16/2016,Friday,September,73,61,No Holiday
9/17/2016,Saturday,September,77,59,No Holiday
9/18/2016,Sunday,September,82,70,No Holiday
9/19/2016,Monday,September,76,69,No Holiday
9/20/2016,Tuesday,September,82,68,No Holiday
9/21/2016,Wednesday,September,84,68,No Holiday
9/22/2016,Thursday,September,86,65,No Holiday
9/23/2016,Friday,September,87,64,No Holiday
9/24/2016,Saturday,September,71,58,No Holiday
9/25/2016,Sunday,September,70,54,No Holiday
9/26/2016,Monday,September,74,54,No Holiday
9/27/2016,Tuesday,September,74,64,No Holiday
9/28/2016,Wednesday,September,69,56,No Holiday
9/29/2016,Thursday,September,64,57,No Holiday
9/30/2016,Friday,September,59,56,No Holiday
10/1/2016,Saturday,October,62,56,No Holiday
10/2/2016,Sunday,October,63,57,No Holiday
10/3/2016,Monday,October,72,60,No Holiday
10/4/2016,Tuesday,October,69,60,No Holiday
10/5/2016,Wednesday,October,67,53,No Holiday
10/6/2016,Thursday,October,73,55,No Holiday
10/7/2016,Friday,October,75,57,No Holiday
10/8/2016,Saturday,October,68,58,No Holiday
10/9/2016,Sunday,October,65,51,No Holiday
10/10/2016,Monday,October,64,47,holiday
10/11/2016,Tuesday,October,63,46,No Holiday
10/12/2016,Wednesday,October,66,53,No Holiday
10/13/2016,Thursday,October,67,53,No Holiday
10/14/2016,Friday,October,62,47,No Holiday
10/15/2016,Saturday,October,65,45,No Holiday
10/16/2016,Sunday,October,69,53,No Holiday
10/17/2016,Monday,October,81,63,No Holiday
10/18/2016,Tuesday,October,81,67,No Holiday
10/19/2016,Wednesday,October,85,65,No Holiday
10/20/2016,Thursday,October,70,62,No Holiday
10/21/2016,Friday,October,69,57,No Holiday
10/22/2016,Saturday,October,57,47,No Holiday
10/23/2016,Sunday,October,61,45,No Holiday
10/24/2016,Monday,October,62,47,No Holiday
10/25/2016,Tuesday,October,52,43,No Holiday
10/26/2016,Wednesday,October,51,38,No Holiday
10/27/2016,Thursday,October,55,40,No Holiday
10/28/2016,Friday,October,51,42,No Holiday
10/29/2016,Saturday,October,64,39,No Holiday
10/30/2016,Sunday,October,76,54,No Holiday
10/31/2016,Monday,October,54,44,No Holiday
11/1/2016,Tuesday,November,58,40,No Holiday
11/2/2016,Wednesday,November,70,54,No Holiday
11/3/2016,Thursday,November,72,57,No Holiday
11/4/2016,Friday,November,61,47,No Holiday
11/5/2016,Saturday,November,62,44,No Holiday
11/6/2016,Sunday,November,59,45,No Holiday
11/7/2016,Monday,November,53,41,No Holiday
11/8/2016,Tuesday,November,66,41,No Holiday
11/9/2016,Wednesday,November,59,49,No Holiday
11/10/2016,Thursday,November,56,40,No Holiday
11/11/2016,Friday,November,63,41,holiday
11/12/2016,Saturday,November,50,37,No Holiday
11/13/2016,Sunday,November,61,41,No Holiday
11/14/2016,Monday,November,62,46,No Holiday
11/15/2016,Tuesday,November,56,47,No Holiday
11/16/2016,Wednesday,November,61,45,No Holiday
11/17/2016,Thursday,November,61,49,No Holiday
11/18/2016,Friday,November,64,44,No Holiday
11/19/2016,Saturday,November,63,37,No Holiday
11/20/2016,Sunday,November,42,34,No Holiday
11/21/2016,Monday,November,41,36,No Holiday
11/22/2016,Tuesday,November,41,37,No Holiday
11/23/2016,Wednesday,November,45,35,No Holiday
11/24/2016,Thursday,November,48,38,holiday
11/25/2016,Friday,November,54,45,No Holiday
11/26/2016,Saturday,November,50,40,No Holiday
11/27/2016,Sunday,November,50,39,No Holiday
11/28/2016,Monday,November,52,38,No Holiday
11/29/2016,Tuesday,November,60,51,No Holiday
11/30/2016,Wednesday,November,58,50,No Holiday
12/1/2016,Thursday,December,54,42,No Holiday
12/2/2016,Friday,December,51,40,No Holiday
12/3/2016,Saturday,December,47,41,No Holiday
12/4/2016,Sunday,December,47,39,No Holiday
12/5/2016,Monday,December,49,38,No Holiday
12/6/2016,Tuesday,December,46,37,No Holiday
12/7/2016,Wednesday,December,46,40,No Holiday
12/8/2016,Thursday,December,45,35,No Holiday
12/9/2016,Friday,December,39,29,No Holiday
12/10/2016,Saturday,December,35,28,No Holiday
12/11/2016,Sunday,December,35,28,No Holiday
12/12/2016,Monday,December,46,34,No Holiday
12/13/2016,Tuesday,December,43,35,No Holiday
12/14/2016,Wednesday,December,42,34,No Holiday
12/15/2016,Thursday,December,34,19,No Holiday
12/16/2016,Friday,December,27,17,No Holiday
12/17/2016,Saturday,December,39,24,No Holiday
12/18/2016,Sunday,December,58,31,No Holiday
12/19/2016,Monday,December,31,23,No Holiday
12/20/2016,Tuesday,December,33,20,No Holiday
12/21/2016,Wednesday,December,40,30,No Holiday
12/22/2016,Thursday,December,49,37,No Holiday
12/23/2016,Friday,December,47,38,No Holiday
12/24/2016,Saturday,December,47,38,No Holiday
12/25/2016,Sunday,December,50,36,holiday
12/26/2016,Monday,December,50,33,No Holiday
12/27/2016,Tuesday,December,60,40,No Holiday
12/28/2016,Wednesday,December,40,34,No Holiday
12/29/2016,Thursday,December,46,33,No Holiday
12/30/2016,Friday,December,40,33,No Holiday
12/31/2016,Saturday,December,44,31,No Holiday
1/1/2017,Sunday,January ,48,40,holiday
1/2/2017,Monday,January ,41,37,No Holiday
1/3/2017,Tuesday,January ,43,39,No Holiday
1/4/2017,Wednesday,January ,52,34,No Holiday
1/5/2017,Thursday,January ,34,27,No Holiday
1/6/2017,Friday,January ,33,25,No Holiday
1/7/2017,Saturday,January ,26,20,No Holiday
1/8/2017,Sunday,January ,25,16,No Holiday
1/9/2017,Monday,January ,23,14,No Holiday
1/10/2017,Tuesday,January ,46,21,No Holiday
1/11/2017,Wednesday,January ,52,42,No Holiday
1/12/2017,Thursday,January ,66,47,No Holiday
1/13/2017,Friday,January ,62,32,No Holiday
1/14/2017,Saturday,January ,34,28,No Holiday
1/15/2017,Sunday,January ,38,30,No Holiday
1/16/2017,Monday,January ,43,30,holiday
1/17/2017,Tuesday,January ,42,38,No Holiday
1/18/2017,Wednesday,January ,41,38,No Holiday
1/19/2017,Thursday,January ,49,39,No Holiday
1/20/2017,Friday,January ,45,40,No Holiday
1/21/2017,Saturday,January ,49,41,No Holiday
1/22/2017,Sunday,January ,48,43,No Holiday
1/23/2017,Monday,January ,44,36,No Holiday
1/24/2017,Tuesday,January ,38,35,No Holiday
1/25/2017,Wednesday,January ,51,36,No Holiday
1/26/2017,Thursday,January ,56,43,No Holiday
1/27/2017,Friday,January ,43,36,No Holiday
1/28/2017,Saturday,January ,39,34,No Holiday
1/29/2017,Sunday,January ,43,35,No Holiday
1/30/2017,Monday,January ,37,30,No Holiday
1/31/2017,Tuesday,January ,34,26,No Holiday
2/1/2017,Wednesday,February,47,33,No Holiday
2/2/2017,Thursday,February,45,32,No Holiday
2/3/2017,Friday,February,33,26,No Holiday
2/4/2017,Saturday,February,34,22,No Holiday
2/5/2017,Sunday,February,43,31,No Holiday
2/6/2017,Monday,February,49,36,No Holiday
2/7/2017,Tuesday,February,42,36,No Holiday
2/8/2017,Wednesday,February,62,38,No Holiday
2/9/2017,Thursday,February,44,19,No Holiday
2/10/2017,Friday,February,32,19,No Holiday
2/11/2017,Saturday,February,48,30,No Holiday
2/12/2017,Sunday,February,40,30,No Holiday
2/13/2017,Monday,February,39,31,No Holiday
2/14/2017,Tuesday,February,41,28,No Holiday
2/15/2017,Wednesday,February,47,35,No Holiday
2/16/2017,Thursday,February,35,28,No Holiday
2/17/2017,Friday,February,41,26,No Holiday
2/18/2017,Saturday,February,63,35,No Holiday
2/19/2017,Sunday,February,65,53,No Holiday
2/20/2017,Monday,February,55,39,holiday
2/21/2017,Tuesday,February,47,34,No Holiday
2/22/2017,Wednesday,February,57,42,No Holiday
2/23/2017,Thursday,February,65,44,No Holiday
2/24/2017,Friday,February,70,58,No Holiday
2/25/2017,Saturday,February,63,44,No Holiday
2/26/2017,Sunday,February,44,36,No Holiday
2/27/2017,Monday,February,54,35,No Holiday
2/28/2017,Tuesday,February,59,47,No Holiday
3/1/2017,Wednesday,March,70,54,No Holiday
3/2/2017,Thursday,March,64,35,No Holiday
3/3/2017,Friday,March,39,24,No Holiday
3/4/2017,Saturday,March,30,17,No Holiday
3/5/2017,Sunday,March,37,14,No Holiday
3/6/2017,Monday,March,45,26,No Holiday
3/7/2017,Tuesday,March,56,42,No Holiday
3/8/2017,Wednesday,March,59,47,No Holiday
3/9/2017,Thursday,March,61,47,No Holiday
3/10/2017,Friday,March,47,23,No Holiday
3/11/2017,Saturday,March,29,17,No Holiday
3/12/2017,Sunday,March,29,19,No Holiday
3/13/2017,Monday,March,36,20,No Holiday
3/14/2017,Tuesday,March,32,21,No Holiday
3/15/2017,Wednesday,March,26,20,No Holiday
3/16/2017,Thursday,March,39,24,No Holiday
3/17/2017,Friday,March,47,29,No Holiday
3/18/2017,Saturday,March,39,34,No Holiday
3/19/2017,Sunday,March,47,34,No Holiday
3/20/2017,Monday,March,52,33,No Holiday
3/21/2017,Tuesday,March,59,42,No Holiday
3/22/2017,Wednesday,March,50,24,No Holiday
3/23/2017,Thursday,March,42,23,No Holiday
3/24/2017,Friday,March,57,36,No Holiday
3/25/2017,Saturday,March,62,42,No Holiday
3/26/2017,Sunday,March,42,37,No Holiday
3/27/2017,Monday,March,53,37,No Holiday
3/28/2017,Tuesday,March,46,41,No Holiday
3/29/2017,Wednesday,March,60,42,No Holiday
3/30/2017,Thursday,March,52,38,No Holiday
3/31/2017,Friday,March,43,37,No Holiday
4/1/2017,Saturday,April,48,37,No Holiday
4/2/2017,Sunday,April,63,40,No Holiday
4/3/2017,Monday,April,63,48,No Holiday
4/4/2017,Tuesday,April,51,45,No Holiday
4/5/2017,Wednesday,April,65,45,No Holiday
4/6/2017,Thursday,April,53,40,No Holiday
4/7/2017,Friday,April,51,40,No Holiday
4/8/2017,Saturday,April,57,40,No Holiday
4/9/2017,Sunday,April,67,45,No Holiday
4/10/2017,Monday,April,74,53,No Holiday
4/11/2017,Tuesday,April,80,61,No Holiday
4/12/2017,Wednesday,April,76,58,No Holiday
4/13/2017,Thursday,April,65,48,No Holiday
4/14/2017,Friday,April,66,48,No Holiday
4/15/2017,Saturday,April,65,51,No Holiday
4/16/2017,Sunday,April,87,59,No Holiday
4/17/2017,Monday,April,74,58,No Holiday
4/18/2017,Tuesday,April,65,47,No Holiday
4/19/2017,Wednesday,April,54,45,No Holiday
4/20/2017,Thursday,April,66,50,No Holiday
4/21/2017,Friday,April,53,48,No Holiday
4/22/2017,Saturday,April,57,49,No Holiday
4/23/2017,Sunday,April,66,46,No Holiday
4/24/2017,Monday,April,60,48,No Holiday
4/25/2017,Tuesday,April,54,49,No Holiday
4/26/2017,Wednesday,April,60,53,No Holiday
4/27/2017,Thursday,April,70,57,No Holiday
4/28/2017,Friday,April,85,58,No Holiday
4/29/2017,Saturday,April,85,64,No Holiday
4/30/2017,Sunday,April,67,52,No Holiday
5/1/2017,Monday,May,74,49,No Holiday
5/2/2017,Tuesday,May,75,62,No Holiday
5/3/2017,Wednesday,May,65,51,No Holiday
5/4/2017,Thursday,May,64,47,No Holiday
5/5/2017,Friday,May,59,51,No Holiday
5/6/2017,Saturday,May,67,52,No Holiday
5/7/2017,Sunday,May,56,47,No Holiday
5/8/2017,Monday,May,57,44,No Holiday
5/9/2017,Tuesday,May,63,47,No Holiday
5/10/2017,Wednesday,May,63,49,No Holiday
5/11/2017,Thursday,May,62,51,No Holiday
5/12/2017,Friday,May,65,48,No Holiday
5/13/2017,Saturday,May,53,45,No Holiday
5/14/2017,Sunday,May,67,46,No Holiday
5/15/2017,Monday,May,68,53,No Holiday
5/16/2017,Tuesday,May,79,56,No Holiday
5/17/2017,Wednesday,May,90,65,No Holiday
5/18/2017,Thursday,May,92,75,No Holiday
5/19/2017,Friday,May,91,66,No Holiday
5/20/2017,Saturday,May,65,55,No Holiday
5/21/2017,Sunday,May,69,52,No Holiday
5/22/2017,Monday,May,61,53,No Holiday
5/23/2017,Tuesday,May,69,56,No Holiday
5/24/2017,Wednesday,May,69,56,No Holiday
5/25/2017,Thursday,May,59,56,No Holiday
5/26/2017,Friday,May,73,56,No Holiday
5/27/2017,Saturday,May,71,59,No Holiday
5/28/2017,Sunday,May,71,58,No Holiday
5/29/2017,Monday,May,61,56,holiday
5/30/2017,Tuesday,May,60,55,No Holiday
5/31/2017,Wednesday,May,75,58,No Holiday
6/1/2017,Thursday,June,79,59,No Holiday
6/2/2017,Friday,June,76,57,No Holiday
6/3/2017,Saturday,June,73,55,No Holiday
6/4/2017,Sunday,June,70,56,No Holiday
6/5/2017,Monday,June,67,58,No Holiday
6/6/2017,Tuesday,June,58,52,No Holiday
6/7/2017,Wednesday,June,67,51,No Holiday
6/8/2017,Thursday,June,69,55,No Holiday
6/9/2017,Friday,June,80,53,No Holiday
6/10/2017,Saturday,June,85,66,No Holiday
6/11/2017,Sunday,June,90,72,No Holiday
6/12/2017,Monday,June,93,76,No Holiday
6/13/2017,Tuesday,June,94,77,No Holiday
6/14/2017,Wednesday,June,84,69,No Holiday
6/15/2017,Thursday,June,76,64,No Holiday
6/16/2017,Friday,June,68,63,No Holiday
6/17/2017,Saturday,June,74,66,No Holiday
6/18/2017,Sunday,June,85,70,No Holiday
6/19/2017,Monday,June,88,70,No Holiday
6/20/2017,Tuesday,June,83,71,No Holiday
6/21/2017,Wednesday,June,83,71,No Holiday
6/22/2017,Thursday,June,83,68,No Holiday
6/23/2017,Friday,June,83,76,No Holiday
6/24/2017,Saturday,June,84,71,No Holiday
6/25/2017,Sunday,June,83,68,No Holiday
6/26/2017,Monday,June,79,64,No Holiday
6/27/2017,Tuesday,June,77,60,No Holiday
6/28/2017,Wednesday,June,78,61,No Holiday
6/29/2017,Thursday,June,82,68,No Holiday
6/30/2017,Friday,June,88,73,No Holiday
7/1/2017,Saturday,July,85,71,No Holiday
7/2/2017,Sunday,July,87,72,No Holiday
7/3/2017,Monday,July,88,71,No Holiday
7/4/2017,Tuesday,July,85,70,holiday
7/5/2017,Wednesday,July,85,70,No Holiday
7/6/2017,Thursday,July,77,71,No Holiday
7/7/2017,Friday,July,80,68,No Holiday
7/8/2017,Saturday,July,84,69,No Holiday
7/9/2017,Sunday,July,81,67,No Holiday
7/10/2017,Monday,July,84,68,No Holiday
7/11/2017,Tuesday,July,85,75,No Holiday
7/12/2017,Wednesday,July,88,77,No Holiday
7/13/2017,Thursday,July,90,73,No Holiday
7/14/2017,Friday,July,73,65,No Holiday
7/15/2017,Saturday,July,84,68,No Holiday
7/16/2017,Sunday,July,87,68,No Holiday
7/17/2017,Monday,July,85,73,No Holiday
7/18/2017,Tuesday,July,88,73,No Holiday
7/19/2017,Wednesday,July,92,77,No Holiday
7/20/2017,Thursday,July,94,77,No Holiday
7/21/2017,Friday,July,92,76,No Holiday
7/22/2017,Saturday,July,92,71,No Holiday
7/23/2017,Sunday,July,79,71,No Holiday
7/24/2017,Monday,July,73,63,No Holiday
7/25/2017,Tuesday,July,71,62,No Holiday
7/26/2017,Wednesday,July,77,65,No Holiday
7/27/2017,Thursday,July,78,65,No Holiday
7/28/2017,Friday,July,85,71,No Holiday
7/29/2017,Saturday,July,77,67,No Holiday
7/30/2017,Sunday,July,82,64,No Holiday
7/31/2017,Monday,July,88,66,No Holiday
8/1/2017,Tuesday,August,92,71,No Holiday
8/2/2017,Wednesday,August,86,69,No Holiday
8/3/2017,Thursday,August,87,68,No Holiday
8/4/2017,Friday,August,84,69,No Holiday
8/5/2017,Saturday,August,78,69,No Holiday
8/6/2017,Sunday,August,76,64,No Holiday
8/7/2017,Monday,August,71,64,No Holiday
8/8/2017,Tuesday,August,78,65,No Holiday
8/9/2017,Wednesday,August,85,64,No Holiday
8/10/2017,Thursday,August,83,68,No Holiday
8/11/2017,Friday,August,82,69,No Holiday
8/12/2017,Saturday,August,77,64,No Holiday
8/13/2017,Sunday,August,83,71,No Holiday
8/14/2017,Monday,August,80,70,No Holiday
8/15/2017,Tuesday,August,74,68,No Holiday
8/16/2017,Wednesday,August,87,70,No Holiday
8/17/2017,Thursday,August,83,69,No Holiday
8/18/2017,Friday,August,82,73,No Holiday
8/19/2017,Saturday,August,86,73,No Holiday
8/20/2017,Sunday,August,81,69,No Holiday
8/21/2017,Monday,August,87,71,No Holiday
8/22/2017,Tuesday,August,89,72,No Holiday
8/23/2017,Wednesday,August,81,70,No Holiday
8/24/2017,Thursday,August,80,65,No Holiday
8/25/2017,Friday,August,78,63,No Holiday
8/26/2017,Saturday,August,78,62,No Holiday
8/27/2017,Sunday,August,78,63,No Holiday
8/28/2017,Monday,August,76,63,No Holiday
8/29/2017,Tuesday,August,68,61,No Holiday
8/30/2017,Wednesday,August,78,60,No Holiday
8/31/2017,Thursday,August,81,64,No Holiday
9/1/2017,Friday,September,71,55,No Holiday
9/2/2017,Saturday,September,68,54,No Holiday
9/3/2017,Sunday,September,69,59,No Holiday
9/4/2017,Monday,September,80,61,holiday
9/5/2017,Tuesday,September,85,69,No Holiday
9/6/2017,Wednesday,September,72,61,No Holiday
9/7/2017,Thursday,September,71,59,No Holiday
9/8/2017,Friday,September,71,58,No Holiday
9/9/2017,Saturday,September,70,55,No Holiday
9/10/2017,Sunday,September,72,57,No Holiday
9/11/2017,Monday,September,76,55,No Holiday
9/12/2017,Tuesday,September,78,59,No Holiday
9/13/2017,Wednesday,September,83,64,No Holiday
9/14/2017,Thursday,September,81,70,No Holiday
9/15/2017,Friday,September,81,67,No Holiday
9/16/2017,Saturday,September,82,70,No Holiday
9/17/2017,Sunday,September,81,68,No Holiday
9/18/2017,Monday,September,73,68,No Holiday
9/19/2017,Tuesday,September,78,69,No Holiday
9/20/2017,Wednesday,September,79,71,No Holiday
9/21/2017,Thursday,September,80,71,No Holiday
9/22/2017,Friday,September,82,66,No Holiday
9/23/2017,Saturday,September,87,68,No Holiday
9/24/2017,Sunday,September,91,69,No Holiday
9/25/2017,Monday,September,88,70,No Holiday
9/26/2017,Tuesday,September,84,68,No Holiday
9/27/2017,Wednesday,September,87,69,No Holiday
9/28/2017,Thursday,September,79,59,No Holiday
9/29/2017,Friday,September,68,55,No Holiday
9/30/2017,Saturday,September,66,54,No Holiday
10/1/2017,Sunday,October,68,50,No Holiday
10/2/2017,Monday,October,73,52,No Holiday
10/3/2017,Tuesday,October,71,57,No Holiday
10/4/2017,Wednesday,October,75,56,No Holiday
10/5/2017,Thursday,October,83,65,No Holiday
10/6/2017,Friday,October,82,68,No Holiday
10/7/2017,Saturday,October,81,66,No Holiday
10/8/2017,Sunday,October,77,72,No Holiday
10/9/2017,Monday,October,77,71,holiday
10/10/2017,Tuesday,October,81,66,No Holiday
10/11/2017,Wednesday,October,77,60,No Holiday
10/12/2017,Thursday,October,64,55,No Holiday
10/13/2017,Friday,October,67,52,No Holiday
10/14/2017,Saturday,October,72,61,No Holiday
10/15/2017,Sunday,October,74,65,No Holiday
10/16/2017,Monday,October,69,46,No Holiday
10/17/2017,Tuesday,October,58,42,No Holiday
10/18/2017,Wednesday,October,72,50,No Holiday
10/19/2017,Thursday,October,71,56,No Holiday
10/20/2017,Friday,October,73,57,No Holiday
10/21/2017,Saturday,October,78,56,No Holiday
10/22/2017,Sunday,October,76,57,No Holiday
10/23/2017,Monday,October,74,61,No Holiday
10/24/2017,Tuesday,October,74,67,No Holiday
10/25/2017,Wednesday,October,67,57,No Holiday
10/26/2017,Thursday,October,58,50,No Holiday
10/27/2017,Friday,October,62,47,No Holiday
10/28/2017,Saturday,October,69,55,No Holiday
10/29/2017,Sunday,October,67,60,No Holiday
10/30/2017,Monday,October,61,46,No Holiday
10/31/2017,Tuesday,October,57,45,No Holiday
11/1/2017,Wednesday,November,59,43,No Holiday
11/2/2017,Thursday,November,72,58,No Holiday
11/3/2017,Friday,November,74,51,No Holiday
11/4/2017,Saturday,November,56,46,No Holiday
11/5/2017,Sunday,November,61,51,No Holiday
11/6/2017,Monday,November,66,46,No Holiday
11/7/2017,Tuesday,November,49,40,No Holiday
11/8/2017,Wednesday,November,49,39,No Holiday
11/9/2017,Thursday,November,55,39,No Holiday
11/10/2017,Friday,November,51,25,No Holiday
11/11/2017,Saturday,November,38,24,holiday
11/12/2017,Sunday,November,46,32,No Holiday
11/13/2017,Monday,November,47,39,No Holiday
11/14/2017,Tuesday,November,48,35,No Holiday
11/15/2017,Wednesday,November,51,37,No Holiday
11/16/2017,Thursday,November,57,43,No Holiday
11/17/2017,Friday,November,47,37,No Holiday
11/18/2017,Saturday,November,56,34,No Holiday
11/19/2017,Sunday,November,59,38,No Holiday
11/20/2017,Monday,November,47,36,No Holiday
11/21/2017,Tuesday,November,58,42,No Holiday
11/22/2017,Wednesday,November,56,35,No Holiday
11/23/2017,Thursday,November,43,31,holiday
11/24/2017,Friday,November,50,35,No Holiday
11/25/2017,Saturday,November,57,43,No Holiday
11/26/2017,Sunday,November,51,40,No Holiday
11/27/2017,Monday,November,51,39,No Holiday
11/28/2017,Tuesday,November,54,36,No Holiday
11/29/2017,Wednesday,November,63,42,No Holiday
11/30/2017,Thursday,November,53,38,No Holiday
12/1/2017,Friday,December,52,42,No Holiday
12/2/2017,Saturday,December,48,39,No Holiday
12/3/2017,Sunday,December,48,42,No Holiday
12/4/2017,Monday,December,51,40,No Holiday
12/5/2017,Tuesday,December,61,50,No Holiday
12/6/2017,Wednesday,December,59,40,No Holiday
12/7/2017,Thursday,December,44,37,No Holiday
12/8/2017,Friday,December,39,34,No Holiday
12/9/2017,Saturday,December,35,30,No Holiday
12/10/2017,Sunday,December,39,29,No Holiday
12/11/2017,Monday,December,41,33,No Holiday
12/12/2017,Tuesday,December,50,29,No Holiday
12/13/2017,Wednesday,December,31,20,No Holiday
12/14/2017,Thursday,December,32,22,No Holiday
12/15/2017,Friday,December,28,20,No Holiday
12/16/2017,Saturday,December,39,23,No Holiday
12/17/2017,Sunday,December,38,32,No Holiday
12/18/2017,Monday,December,47,34,No Holiday
